ID,SUB_ID,FILE_ID,RT,F0,LSF,MEL,MFCC,MFCC_D1,MFCC_D2,TEMP,PERCP,SPECT
5,CMU_17,LS_5456_62043_0025_SWT_LS_374_180298_0010_tChange_6165_ms_rstamp_6710_ms_flag_1_lid_CMU_17,545.0000,1.5165,4.3810,1.3288,3.5126,0.9279,4.6614,0.1967,1.9874,2.2171
5,CMU_17,LS_5456_62043_0028_SWT_LS_7447_91187_0005_tChange_5587_ms_rstamp_6164_ms_flag_1_lid_CMU_17,577.0000,1.9268,2.6717,2.3888,3.5020,2.1465,1.9466,1.7888,4.0927,3.2362
5,CMU_17,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms_rstamp_5711_ms_flag_1_lid_CMU_17,440.0000,3.0101,2.9639,1.9303,3.5832,2.0374,5.0092,1.2675,2.0828,2.1825
5,CMU_17,LS_5456_62043_0030_SWT_LS_7447_91187_0057_tChange_6657_ms_rstamp_7118_ms_flag_1_lid_CMU_17,461.0000,0.6515,3.9401,1.8484,3.1115,2.2363,2.0864,2.8225,4.0238,1.2366
5,CMU_17,LS_5456_62043_0032_SWT_LS_7505_83618_0010_tChange_6385_ms_rstamp_6895_ms_flag_1_lid_CMU_17,510.0000,2.7295,2.9508,1.6699,2.5174,1.8667,2.5311,1.8230,2.8539,2.2512
5,CMU_17,LS_5456_62043_0035_SWT_LS_7505_83618_0016_tChange_6261_ms_rstamp_6710_ms_flag_1_lid_CMU_17,449.0000,2.0397,1.2652,0.7137,1.3772,2.0772,4.3994,1.1349,0.7969,0.4621
5,CMU_17,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms_rstamp_6129_ms_flag_1_lid_CMU_17,541.0000,1.4134,3.0812,2.3113,2.0528,1.8892,2.9261,0.5000,1.1927,1.3583
5,CMU_17,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms_rstamp_6464_ms_flag_1_lid_CMU_17,563.0000,1.2065,3.6243,1.3432,3.5790,2.8762,1.2727,0.6580,3.9230,2.9174
5,CMU_17,LS_7447_91186_0011_SWT_LS_374_180298_0059_tChange_5613_ms_rstamp_6437_ms_flag_1_lid_CMU_17,824.0000,2.8037,2.7583,2.3212,3.4373,1.7923,0.9378,1.1203,1.1929,0.9762
5,CMU_17,LS_7447_91186_0012_SWT_LS_2843_152918_0026_tChange_5818_ms_rstamp_6184_ms_flag_1_lid_CMU_17,366.0000,0.6692,3.1868,1.4441,3.2940,1.9933,2.1460,0.2415,1.6787,1.1698
5,CMU_17,LS_7447_91186_0021_SWT_LS_5456_62043_0002_tChange_6033_ms_rstamp_6650_ms_flag_1_lid_CMU_17,617.0000,0.7576,1.8702,2.2858,1.6281,3.5012,1.4940,1.9590,2.0287,1.0216
5,CMU_17,LS_7447_91186_0025_SWT_LS_2843_152918_0058_tChange_5684_ms_rstamp_6115_ms_flag_1_lid_CMU_17,431.0000,0.3619,3.0196,1.6668,2.2344,3.1491,1.2978,2.4320,2.3569,1.2145
5,CMU_17,LS_7447_91186_0038_SWT_LS_7505_83618_0024_tChange_5740_ms_rstamp_6406_ms_flag_1_lid_CMU_17,666.0000,0.2851,5.1129,1.1549,4.9458,0.9157,1.5728,0.2506,2.2638,3.4404
5,CMU_17,LS_7447_91186_0039_SWT_LS_2843_152918_0028_tChange_5905_ms_rstamp_6186_ms_flag_1_lid_CMU_17,281.0000,0.4196,3.5433,2.4902,3.5279,1.7945,5.0777,1.1750,2.2469,1.8191
5,CMU_17,LS_7447_91186_0040_SWT_LS_5456_62043_0017_tChange_5945_ms_rstamp_6526_ms_flag_1_lid_CMU_17,581.0000,0.6819,2.9461,1.8263,1.8900,3.2523,1.4827,2.1026,2.5258,1.0904
5,CMU_17,LS_7447_91186_0041_SWT_LS_2843_152918_0100_tChange_5531_ms_rstamp_6139_ms_flag_1_lid_CMU_17,608.0000,1.4656,3.0380,1.5204,3.8937,1.8004,3.1165,0.3473,3.8267,1.5027
5,CMU_17,LS_7447_91187_0003_SWT_LS_374_180298_0037_tChange_5259_ms_rstamp_5719_ms_flag_1_lid_CMU_17,460.0000,2.1503,2.4797,3.0645,3.2888,1.9572,3.6294,1.2356,2.0429,1.5335
5,CMU_17,LS_7447_91187_0005_SWT_LS_7505_258958_0035_tChange_8872_ms_rstamp_10024_ms_flag_1_lid_CMU_17,1152.0000,0.6347,1.1063,2.0651,2.4789,2.0407,1.4673,0.6244,2.0924,1.3512
5,CMU_17,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms_rstamp_6694_ms_flag_1_lid_CMU_17,582.0000,2.3666,3.5217,4.0601,2.1968,3.4682,1.6685,2.4314,2.3197,1.4533
5,CMU_17,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms_rstamp_8251_ms_flag_1_lid_CMU_17,548.0000,2.8008,2.7581,1.9999,1.9537,1.9736,2.0519,1.8867,1.8881,0.9534
5,CMU_17,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms_rstamp_6917_ms_flag_1_lid_CMU_17,506.0000,1.9807,2.4363,1.4195,2.0771,2.8875,2.5783,3.2473,1.3896,1.5236
5,CMU_17,LS_7447_91187_0012_SWT_LS_2843_152918_0016_tChange_5458_ms_rstamp_6033_ms_flag_1_lid_CMU_17,575.0000,0.6831,3.6041,1.4030,3.1459,2.2299,1.1787,1.5989,2.0049,1.6021
5,CMU_17,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms_rstamp_6045_ms_flag_1_lid_CMU_17,735.0000,1.5093,5.3728,1.1707,3.9413,1.3985,2.3550,0.8400,2.4362,1.8523
5,CMU_17,LS_7447_91187_0021_SWT_LS_374_180299_0004_tChange_5812_ms_rstamp_6282_ms_flag_1_lid_CMU_17,470.0000,3.3507,1.9571,1.9176,2.3345,1.8442,2.7499,1.1235,1.8301,2.0786
5,CMU_17,LS_7447_91187_0027_SWT_LS_7505_258964_0019_tChange_5835_ms_rstamp_6269_ms_flag_1_lid_CMU_17,434.0000,3.3067,2.9496,2.4021,1.8884,2.8290,1.8148,3.3808,2.1293,1.0549
5,CMU_17,LS_7447_91187_0028_SWT_LS_2843_152918_0113_tChange_5476_ms_rstamp_5933_ms_flag_1_lid_CMU_17,457.0000,0.8923,4.7879,1.3216,5.2703,1.8852,1.0479,0.8506,3.2784,3.8658
5,CMU_17,LS_7447_91187_0029_SWT_LS_5456_62014_0017_tChange_5509_ms_rstamp_5940_ms_flag_1_lid_CMU_17,431.0000,3.0262,2.0749,2.2145,2.3598,4.8579,2.1541,2.5567,0.8715,0.5708
5,CMU_17,LS_7447_91187_0030_SWT_LS_7505_83618_0005_tChange_5579_ms_rstamp_6244_ms_flag_1_lid_CMU_17,665.0000,1.9751,2.7812,1.8873,2.8726,2.1793,1.4429,0.5851,2.6466,1.5922
5,CMU_17,LS_7447_91187_0034_SWT_LS_5456_62043_0022_tChange_5882_ms_rstamp_6786_ms_flag_1_lid_CMU_17,904.0000,1.5814,3.4440,2.5704,2.1394,1.4200,1.1044,0.4388,2.6991,0.9818
5,CMU_17,LS_7447_91187_0036_SWT_LS_7505_83618_0016_tChange_5449_ms_rstamp_6848_ms_flag_1_lid_CMU_17,1399.0000,0.4575,1.1966,1.3670,2.0416,0.6148,0.7507,0.1229,1.3528,0.3197
5,CMU_17,LS_7447_91187_0046_SWT_LS_374_180298_0015_tChange_6468_ms_rstamp_6863_ms_flag_1_lid_CMU_17,395.0000,2.0608,2.6828,2.8304,2.9084,3.0544,3.0234,1.6010,3.5611,1.5891
5,CMU_17,LS_7447_91187_0047_SWT_LS_5456_58161_0003_tChange_6357_ms_rstamp_6855_ms_flag_1_lid_CMU_17,498.0000,3.1961,2.5151,4.1687,3.6597,3.6888,4.8369,2.4273,2.9835,1.1511
5,CMU_17,LS_7447_91187_0049_SWT_LS_5456_62014_0011_tChange_5341_ms_rstamp_5968_ms_flag_1_lid_CMU_17,627.0000,3.1501,2.1935,2.3160,2.3863,3.4984,3.1722,2.6690,1.7145,1.9962
5,CMU_17,LS_7447_91187_0050_SWT_LS_374_180299_0037_tChange_5839_ms_rstamp_6336_ms_flag_1_lid_CMU_17,497.0000,1.8507,3.1940,2.3800,3.0663,3.1598,1.8137,3.2211,3.5730,2.8060
5,CMU_17,LS_7447_91187_0054_SWT_LS_5456_58161_0022_tChange_5598_ms_rstamp_6104_ms_flag_1_lid_CMU_17,506.0000,3.4846,1.8768,3.9319,1.7267,3.7979,1.5800,0.7785,2.8253,1.4959
5,CMU_17,LS_7447_91187_0057_SWT_LS_7505_83618_0010_tChange_5646_ms_rstamp_6165_ms_flag_1_lid_CMU_17,519.0000,3.1599,1.7825,1.5834,1.3922,1.9510,1.0042,1.3269,2.4839,0.9690
5,CMU_17,LS_7447_91187_0061_SWT_LS_7505_83618_0007_tChange_5910_ms_rstamp_6423_ms_flag_1_lid_CMU_17,513.0000,2.0653,1.6625,1.3150,1.5237,2.3345,1.8542,1.1421,1.5276,1.2011
5,CMU_17,LS_7447_91187_0066_SWT_LS_2843_152918_0103_tChange_5450_ms_rstamp_6369_ms_flag_1_lid_CMU_17,919.0000,0.3252,1.2798,0.8284,1.0422,1.2647,2.5208,0.1725,1.7552,0.9139
5,CMU_17,LS_7505_258958_0010_SWT_LS_374_180298_0059_tChange_6194_ms_rstamp_6931_ms_flag_1_lid_CMU_17,737.0000,1.2341,2.4473,1.9021,1.7581,2.1282,1.5852,0.2887,0.5007,0.8679
5,CMU_17,LS_7505_258958_0017_SWT_LS_5456_62014_0012_tChange_5832_ms_rstamp_6391_ms_flag_1_lid_CMU_17,559.0000,0.5766,2.1420,3.4499,2.3221,4.0310,1.0926,2.6257,1.2758,0.7518
5,CMU_17,LS_7505_258958_0018_SWT_LS_2843_152918_0103_tChange_5753_ms_rstamp_6423_ms_flag_1_lid_CMU_17,670.0000,0.9999,2.5255,0.8939,2.5308,1.4901,1.0380,0.4609,1.3174,2.3776
5,CMU_17,LS_7505_258958_0019_SWT_LS_2843_152918_0100_tChange_6638_ms_rstamp_7097_ms_flag_1_lid_CMU_17,459.0000,0.2223,3.0978,1.4601,3.6132,3.3424,1.3850,1.1185,1.7368,1.1749
5,CMU_17,LS_7505_258958_0020_SWT_LS_374_180299_0037_tChange_6556_ms_rstamp_7332_ms_flag_1_lid_CMU_17,776.0000,0.5219,1.9558,1.9130,2.3713,0.9232,3.5478,0.3538,3.2256,2.2216
5,CMU_17,LS_7505_258958_0035_SWT_LS_7447_91187_0005_tChange_5406_ms_rstamp_6124_ms_flag_1_lid_CMU_17,718.0000,0.7867,2.6982,3.1345,2.1893,2.5326,1.2219,1.9391,2.3428,0.8944
5,CMU_17,LS_7505_258964_0003_SWT_LS_374_180298_0010_tChange_5712_ms_rstamp_6398_ms_flag_1_lid_CMU_17,686.0000,1.6189,3.2642,1.2170,2.5654,1.2019,1.3240,1.9885,1.6869,2.1854
5,CMU_17,LS_7505_258964_0004_SWT_LS_2843_152918_0023_tChange_5859_ms_rstamp_6340_ms_flag_1_lid_CMU_17,481.0000,0.2555,6.4225,1.4161,5.6825,2.0642,2.3234,1.1069,2.3380,3.1539
5,CMU_17,LS_7505_258964_0009_SWT_LS_5456_62043_0022_tChange_6460_ms_rstamp_7093_ms_flag_1_lid_CMU_17,633.0000,0.4516,2.0928,1.7592,2.2667,2.0310,1.2618,0.3676,1.1445,1.1798
5,CMU_17,LS_7505_258964_0015_SWT_LS_2843_152918_0058_tChange_6125_ms_rstamp_6614_ms_flag_1_lid_CMU_17,489.0000,0.1660,3.0872,1.6228,2.6133,2.0677,1.5097,0.5229,2.1658,1.3076
5,CMU_17,LS_7505_258964_0018_SWT_LS_374_180298_0037_tChange_5420_ms_rstamp_6199_ms_flag_1_lid_CMU_17,779.0000,0.6678,1.3533,1.4681,1.7682,2.1489,1.4068,0.9856,1.3583,0.8695
5,CMU_17,LS_7505_258964_0019_SWT_LS_7447_91187_0027_tChange_5412_ms_rstamp_5909_ms_flag_1_lid_CMU_17,497.0000,0.4542,2.7490,2.1536,3.6235,3.6896,2.1165,2.1166,2.2324,2.5378
5,CMU_17,LS_7505_258964_0022_SWT_LS_5456_58161_0003_tChange_6851_ms_rstamp_7489_ms_flag_1_lid_CMU_17,638.0000,1.4088,3.8284,3.6353,3.9523,3.1791,1.2610,1.9924,2.2091,0.7744
5,CMU_17,LS_7505_258964_0023_SWT_LS_5456_62014_0017_tChange_6339_ms_rstamp_6968_ms_flag_1_lid_CMU_17,629.0000,1.4878,2.5819,2.6226,2.9724,4.1654,2.4501,1.2530,1.3856,0.8594
5,CMU_17,LS_7505_258964_0024_SWT_LS_374_180299_0042_tChange_6374_ms_rstamp_6808_ms_flag_1_lid_CMU_17,434.0000,0.9078,2.5368,1.3712,2.4954,2.7626,3.9635,1.3622,0.6915,1.1641
5,CMU_17,LS_7505_258964_0028_SWT_LS_5456_58161_0022_tChange_5449_ms_rstamp_6088_ms_flag_1_lid_CMU_17,639.0000,2.9489,2.7496,3.7545,2.0996,3.8137,1.6318,2.9243,2.9778,1.0324
5,CMU_17,LS_7505_258964_0031_SWT_LS_5456_62014_0011_tChange_7261_ms_rstamp_7903_ms_flag_1_lid_CMU_17,642.0000,2.7556,3.1513,2.6374,2.8994,3.3685,1.6612,1.9872,1.8614,0.9175
5,CMU_17,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms_rstamp_10616_ms_flag_1_lid_CMU_17,1130.0000,0.2987,1.3995,0.8422,1.8278,1.8554,1.3957,0.9498,1.1120,1.1172
5,CMU_17,LS_7505_258964_0044_SWT_LS_5456_62043_0002_tChange_5925_ms_rstamp_6377_ms_flag_1_lid_CMU_17,452.0000,0.2112,3.6128,2.2693,2.9895,1.1258,3.3550,0.5095,1.5824,2.1819
5,CMU_17,LS_7505_258964_0045_SWT_LS_2843_152918_0016_tChange_6571_ms_rstamp_7022_ms_flag_1_lid_CMU_17,451.0000,0.0813,2.3165,1.0073,2.4041,1.8130,0.9870,0.6294,1.8995,1.2727
5,CMU_17,LS_7505_258964_0046_SWT_LS_374_180298_0015_tChange_5520_ms_rstamp_6522_ms_flag_1_lid_CMU_17,1002.0000,3.0537,3.4323,2.4905,3.9682,1.5686,2.3261,1.0349,3.0773,3.0047
5,CMU_17,LS_7505_258964_0051_SWT_LS_5456_62043_0017_tChange_5967_ms_rstamp_6391_ms_flag_1_lid_CMU_17,424.0000,1.5052,3.1797,1.1923,3.7382,3.8454,2.4467,2.6592,1.2717,0.8474
5,CMU_17,LS_7505_83618_0004_SWT_LS_374_180299_0004_tChange_6204_ms_rstamp_7165_ms_flag_1_lid_CMU_17,961.0000,2.8551,2.4625,1.9875,1.9705,1.9027,0.7770,0.6916,1.5047,1.1383
5,CMU_17,LS_7505_83618_0005_SWT_LS_7447_91187_0030_tChange_6195_ms_rstamp_6757_ms_flag_1_lid_CMU_17,562.0000,1.5254,3.4515,2.4058,1.7176,0.8498,1.9094,0.2521,2.1362,1.2764
5,CMU_17,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms_rstamp_7296_ms_flag_1_lid_CMU_17,1102.0000,0.6985,5.4742,1.3637,5.2139,0.8876,0.9225,0.3108,3.3547,4.5224
5,CMU_17,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms_rstamp_6553_ms_flag_1_lid_CMU_17,583.0000,0.4876,3.1301,1.8262,2.4874,1.6294,3.5493,0.5587,2.8686,0.9691
5,CMU_17,LS_7505_83618_0015_SWT_LS_7447_91187_0009_tChange_6307_ms_rstamp_6738_ms_flag_1_lid_CMU_17,431.0000,0.9404,3.0293,3.7195,4.3716,3.1645,3.4480,5.2996,4.5580,4.2043
5,CMU_17,LS_7505_83618_0016_SWT_LS_7447_91187_0036_tChange_5608_ms_rstamp_6185_ms_flag_1_lid_CMU_17,577.0000,0.7946,3.9144,1.4842,2.0822,2.6181,2.9702,0.7574,1.7489,1.1759
5,CMU_17,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms_rstamp_5880_ms_flag_1_lid_CMU_17,483.0000,1.1734,4.4503,1.8694,4.2455,1.2045,1.0937,0.8923,2.6287,3.4039
5,CMU_17,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms_rstamp_8310_ms_flag_1_lid_CMU_17,921.0000,0.7479,1.4415,0.5238,2.2479,1.4756,0.7989,0.8630,1.1997,1.2409
5,CMU_17,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms_rstamp_7687_ms_flag_1_lid_CMU_17,837.0000,0.3658,3.1152,1.6118,3.1351,0.9095,1.7442,0.4022,1.5610,0.9646
5,CMU_17,LS_7505_83618_0026_SWT_LS_2843_152918_0028_tChange_6147_ms_rstamp_6931_ms_flag_1_lid_CMU_17,784.0000,0.1011,4.2733,0.8710,2.5260,0.9420,3.3270,1.1567,2.7094,3.3412
6,iisc_01,LS_2843_152918_0002_SWT_LS_7505_83618_0010_tChange_5893_ms_rstamp_6300_ms_flag_1_lid_iisc_01,407.0000,3.5981,2.8822,2.9367,2.5096,1.6521,3.3678,0.2864,4.4866,3.3169
6,iisc_01,LS_2843_152918_0004_SWT_LS_7505_83618_0024_tChange_5234_ms_rstamp_5625_ms_flag_1_lid_iisc_01,391.0000,0.8692,4.8858,2.3934,4.4712,2.9518,2.2274,0.0980,3.3942,1.9520
6,iisc_01,LS_2843_152918_0009_SWT_LS_374_180299_0033_tChange_6129_ms_rstamp_6755_ms_flag_1_lid_iisc_01,626.0000,1.0027,3.3205,1.3428,3.8662,1.2087,1.3444,0.0353,2.5093,2.2052
6,iisc_01,LS_2843_152918_0010_SWT_LS_7447_91187_0061_tChange_5998_ms_rstamp_6293_ms_flag_1_lid_iisc_01,295.0000,0.4943,2.6491,2.4946,3.7926,4.0103,2.9182,2.0327,3.1531,4.1313
6,iisc_01,LS_2843_152918_0011_SWT_LS_7505_83618_0015_tChange_6339_ms_rstamp_6775_ms_flag_1_lid_iisc_01,436.0000,3.8849,3.2524,3.6779,2.6274,2.3697,2.0001,0.6103,4.0622,2.4779
6,iisc_01,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms_rstamp_6956_ms_flag_1_lid_iisc_01,493.0000,2.9907,2.7641,3.9026,3.1363,2.3098,2.1551,1.1187,4.0337,2.1700
6,iisc_01,LS_2843_152918_0015_SWT_LS_7505_258958_0035_tChange_5260_ms_rstamp_6011_ms_flag_1_lid_iisc_01,751.0000,1.6997,2.9783,0.9102,3.2283,2.9524,1.7667,0.2827,3.0538,2.5706
6,iisc_01,LS_2843_152918_0016_SWT_LS_5456_62043_0017_tChange_5837_ms_rstamp_7498_ms_flag_1_lid_iisc_01,1661.0000,0.6446,3.4006,1.9158,2.5534,0.5449,0.6204,0.2281,2.6552,2.8368
6,iisc_01,LS_2843_152918_0022_SWT_LS_374_180299_0042_tChange_5631_ms_rstamp_6238_ms_flag_1_lid_iisc_01,607.0000,2.2036,2.5500,1.8967,2.3600,2.1656,1.0695,0.5133,2.3036,1.4749
6,iisc_01,LS_2843_152918_0023_SWT_LS_5456_62043_0002_tChange_5959_ms_rstamp_6634_ms_flag_1_lid_iisc_01,675.0000,0.9471,3.3293,3.1281,3.0927,3.2204,1.7267,1.8629,1.8062,1.8544
6,iisc_01,LS_2843_152918_0025_SWT_LS_7447_91186_0038_tChange_5754_ms_rstamp_6255_ms_flag_1_lid_iisc_01,501.0000,1.1221,2.5894,2.0095,2.4597,1.0051,4.7486,0.3544,3.4381,2.4814
6,iisc_01,LS_2843_152918_0026_SWT_LS_5456_62014_0011_tChange_5528_ms_rstamp_5948_ms_flag_1_lid_iisc_01,420.0000,3.6777,1.7987,3.6345,2.6160,3.8268,1.7158,0.7128,2.6518,1.5668
6,iisc_01,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms_rstamp_6824_ms_flag_1_lid_iisc_01,1038.0000,2.7800,3.7793,4.0290,4.4458,1.5151,0.6877,0.5767,3.2842,2.3002
6,iisc_01,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms_rstamp_6769_ms_flag_1_lid_iisc_01,524.0000,3.2905,2.7861,4.6669,2.5486,1.9769,1.0492,2.3984,5.4266,3.1810
6,iisc_01,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms_rstamp_7174_ms_flag_1_lid_iisc_01,759.0000,1.6133,2.2321,3.6722,2.8874,1.9026,1.5631,1.9618,3.1881,2.0794
6,iisc_01,LS_2843_152918_0046_SWT_LS_374_180298_0059_tChange_6271_ms_rstamp_7001_ms_flag_1_lid_iisc_01,730.0000,2.3188,2.7973,2.0914,3.0738,1.7368,1.4538,0.3058,2.5895,1.1721
6,iisc_01,LS_2843_152918_0051_SWT_LS_374_180298_0037_tChange_5631_ms_rstamp_6259_ms_flag_1_lid_iisc_01,628.0000,1.9566,2.8180,1.4657,3.1093,1.6057,0.9954,0.5347,0.8429,1.3234
6,iisc_01,LS_2843_152918_0058_SWT_LS_5456_58161_0022_tChange_6571_ms_rstamp_7093_ms_flag_1_lid_iisc_01,522.0000,2.5171,2.9753,3.8109,3.2216,3.3854,0.9069,0.6541,2.0035,1.5521
6,iisc_01,LS_2843_152918_0060_SWT_LS_7505_83618_0007_tChange_5905_ms_rstamp_6322_ms_flag_1_lid_iisc_01,417.0000,1.2419,2.8698,2.3148,2.1629,1.3961,3.3636,2.0049,3.8007,2.9909
6,iisc_01,LS_2843_152918_0061_SWT_LS_7447_91187_0009_tChange_6039_ms_rstamp_6552_ms_flag_1_lid_iisc_01,513.0000,0.2526,3.6955,3.0109,3.5595,2.0607,1.6294,1.9312,4.5822,4.6455
6,iisc_01,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms_rstamp_6418_ms_flag_1_lid_iisc_01,415.0000,0.7314,4.9322,1.7483,3.5974,2.3081,2.3308,2.1451,3.9902,1.2534
6,iisc_01,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms_rstamp_6689_ms_flag_1_lid_iisc_01,869.0000,2.1182,3.8663,2.4311,2.9068,1.4346,0.8299,1.2726,3.0894,2.7738
6,iisc_01,LS_2843_152918_0081_SWT_LS_7447_91187_0036_tChange_6102_ms_rstamp_6701_ms_flag_1_lid_iisc_01,599.0000,0.2056,5.1696,1.9284,2.9507,1.6904,3.2732,0.4598,2.9398,1.7776
6,iisc_01,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms_rstamp_6648_ms_flag_1_lid_iisc_01,524.0000,3.8248,1.9620,1.7157,1.5486,2.3893,1.3105,1.6317,2.4093,1.5351
6,iisc_01,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms_rstamp_7839_ms_flag_1_lid_iisc_01,1137.0000,2.1273,1.6641,2.8851,2.1598,1.1069,1.0780,1.5270,3.2241,0.9752
6,iisc_01,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms_rstamp_7325_ms_flag_1_lid_iisc_01,488.0000,0.7047,3.9586,3.5205,5.2091,3.5257,1.2340,2.2490,4.0899,4.3667
6,iisc_01,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms_rstamp_6388_ms_flag_1_lid_iisc_01,567.0000,1.1105,3.6647,1.9455,2.9458,1.9583,2.2593,1.5362,2.9030,2.8543
6,iisc_01,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms_rstamp_6375_ms_flag_1_lid_iisc_01,826.0000,1.9646,2.8145,5.4659,3.4337,2.0250,0.7041,1.8357,3.6797,2.1865
6,iisc_01,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms_rstamp_7750_ms_flag_1_lid_iisc_01,449.0000,0.5342,1.9698,2.7773,2.2383,2.7181,1.5109,2.3980,2.1003,1.1184
6,iisc_01,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms_rstamp_6191_ms_flag_1_lid_iisc_01,517.0000,1.5883,3.5922,1.2006,2.9734,0.5937,1.3069,0.2331,1.9099,1.0150
6,iisc_01,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms_rstamp_5945_ms_flag_1_lid_iisc_01,385.0000,2.7320,3.7032,3.2588,4.1601,4.6009,1.3381,3.1351,2.7042,0.7815
6,iisc_01,LS_374_180298_0002_SWT_LS_5456_62043_0002_tChange_5408_ms_rstamp_5852_ms_flag_1_lid_iisc_01,444.0000,1.2961,3.3192,2.3048,3.0168,1.0841,2.5049,0.7155,0.7150,1.1775
6,iisc_01,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms_rstamp_6591_ms_flag_1_lid_iisc_01,564.0000,0.3460,3.0378,1.8792,2.9035,1.7805,2.3004,1.3879,2.6161,1.3114
6,iisc_01,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms_rstamp_7638_ms_flag_1_lid_iisc_01,1230.0000,1.0303,2.2074,1.2880,2.4608,1.3053,0.5918,0.2748,1.1374,2.0297
6,iisc_01,LS_374_180298_0008_SWT_LS_7447_91187_0036_tChange_6568_ms_rstamp_7112_ms_flag_1_lid_iisc_01,544.0000,1.4233,4.4869,2.0720,3.0693,2.7941,1.6114,0.4120,2.1242,1.7792
6,iisc_01,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms_rstamp_7849_ms_flag_1_lid_iisc_01,514.0000,1.0848,4.1023,3.2070,4.4595,2.1522,1.7920,0.9417,4.5128,4.6230
6,iisc_01,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms_rstamp_6705_ms_flag_1_lid_iisc_01,699.0000,1.3242,2.5319,1.1425,2.0821,2.1141,1.3160,0.8230,0.9454,0.9690
6,iisc_01,LS_374_180298_0012_SWT_LS_5456_62014_0012_tChange_9088_ms_rstamp_9531_ms_flag_1_lid_iisc_01,443.0000,0.6749,1.6197,4.3545,2.3696,4.7424,0.7713,1.2520,1.8118,1.3994
6,iisc_01,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms_rstamp_6026_ms_flag_1_lid_iisc_01,294.0000,0.0466,3.7881,3.8822,3.7657,1.5642,5.8010,2.3148,3.2794,2.9086
6,iisc_01,LS_374_180298_0020_SWT_LS_5456_58161_0003_tChange_6092_ms_rstamp_6927_ms_flag_1_lid_iisc_01,835.0000,1.7122,3.8942,3.6148,4.2016,2.4162,0.6082,1.5611,2.1116,1.2044
6,iisc_01,LS_374_180298_0022_SWT_LS_7505_258958_0035_tChange_5749_ms_rstamp_6958_ms_flag_1_lid_iisc_01,1209.0000,0.5796,3.2741,1.0691,3.8023,2.1987,1.6871,0.3159,2.5132,2.1349
6,iisc_01,LS_374_180298_0028_SWT_LS_2843_152918_0058_tChange_5627_ms_rstamp_6173_ms_flag_1_lid_iisc_01,546.0000,0.9071,2.4205,1.4437,2.7768,1.9197,0.9203,1.0139,0.6019,0.7651
6,iisc_01,LS_374_180298_0033_SWT_LS_7505_83618_0007_tChange_7213_ms_rstamp_7906_ms_flag_1_lid_iisc_01,693.0000,0.8291,1.8787,1.2548,1.8049,1.6771,1.0262,0.5836,1.3894,0.9342
6,iisc_01,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms_rstamp_9285_ms_flag_1_lid_iisc_01,687.0000,2.0126,2.5440,1.0696,2.7845,1.6033,0.8478,0.4307,1.4793,1.8905
6,iisc_01,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms_rstamp_5907_ms_flag_1_lid_iisc_01,640.0000,1.4344,2.7593,4.1179,3.4712,2.8545,1.2435,2.4451,2.6033,1.1218
